table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FORMULA_NL,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_NL,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_NL,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_NL,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_NL,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_NZ,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_NZ,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_NZ,LOCALE,,,NO,varchar,varchar(100),,,
FORMULA_NZ,NAME,,,NO,varchar,varchar(255),,,
FORMULA_NZ,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_NZ,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_NZ,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_NZ,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_NZ,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_NZ,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_NZ,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_NZ,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FAT,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_NZ,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NZ,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NZ,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_B7,,,YES,float,"float(20,12)",,,
FORMULA_NZ,VITAMIN_B8,,,YES,float,"float(20,12)",,,
FORMULA_NZ,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_NZ,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_NZ,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,IRON,,,YES,float,"float(20,15)",,,
FORMULA_NZ,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_NZ,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_NZ,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_NZ,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,WATER,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_NZ,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_NZ,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_NZ,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_NZ,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NZ,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_NZ,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_SG,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_SG,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_SG,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_SG,NAME,,,NO,varchar,varchar(255),,,
FORMULA_SG,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_SG,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_SG,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_SG,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_SG,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_SG,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_SG,PORTION_WEIGHT,,,YES,float,"float(20,15)",,,
FORMULA_SG,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_SG,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_SG,FAT,,,YES,float,"float(20,15)",,,
FORMULA_SG,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_SG,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_SG,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_SG,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_SG,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_SG,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_SG,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_SG,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_SG,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_SG,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_SG,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_SG,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_SG,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_SG,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_SG,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_SG,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_SG,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_SG,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_SG,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_SG,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_SG,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_SG,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_SG,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_SG,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_SG,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_SG,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_SG,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_SG,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,IRON,,,YES,float,"float(20,15)",,,
FORMULA_SG,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_SG,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_SG,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_SG,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_SG,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_SG,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_SG,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_SG,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_SG,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_SG,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_SG,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,WATER,,,YES,float,"float(20,15)",,,
FORMULA_SG,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_SG,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_SG,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_SG,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_SG,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_SG,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_SG,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_SG,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_SG,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_SG,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_SG,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_SG,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_TH,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_TH,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_TH,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_TH,NAME,,,NO,varchar,varchar(255),,,
FORMULA_TH,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_TH,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_TH,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_TH,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_TH,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_TH,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_TH,PORTION_WEIGHT,,,YES,float,"float(20,15)",,,
FORMULA_TH,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_TH,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_TH,FAT,,,YES,float,"float(20,15)",,,
FORMULA_TH,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_TH,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_TH,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_TH,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_TH,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_TH,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_TH,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_TH,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_TH,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_TH,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_TH,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_TH,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_TH,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_TH,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_TH,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_TH,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_TH,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_TH,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_TH,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_TH,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_TH,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_TH,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_TH,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_TH,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_TH,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_TH,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_TH,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_TH,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,IRON,,,YES,float,"float(20,15)",,,
FORMULA_TH,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_TH,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_TH,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_TH,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_TH,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_TH,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_TH,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_TH,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_TH,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_TH,ALCOHOL,,,YES,float,"float(20,15)",,,
